"date","load"
2011-01-01,4268.98958801976
2011-01-02,3689.84479490343
2011-01-03,3531.81105956331
2011-01-04,3205.96803721367
2011-01-05,3359.81304783695
2011-01-06,3931.8566200417
2011-01-07,3648.00624647393
2011-01-08,3511.06281444009
2011-01-09,3335.15373871084
2011-01-10,3556.70224709689
2011-01-11,3368.7764306487
2011-01-12,3499.78831381202
2011-01-13,3951.03245949416
2011-01-14,4174.79498425699
2011-01-15,4249.69659582282
2011-01-16,4220.57126415474
2011-01-17,4632.08255013482
2011-01-18,4487.90045820775
2011-01-19,4473.51119552516
2011-01-20,4140.23128916328
2011-01-21,4280.64588642952
2011-01-22,4257.30406380744
2011-01-23,4383.1443650694
2011-01-24,4715.96796423141
2011-01-25,4393.6689093652
2011-01-26,4328.9021567231
2011-01-27,3916.72261144544
2011-01-28,4448.9163539134
2011-01-29,4670.64360156156
2011-01-30,4181.95798842012
2011-01-31,4046.07322657443
2011-02-01,3902.38494868201
2011-02-02,4421.19718299191
2011-02-03,3969.6257568164
2011-02-04,4054.60060500978
2011-02-05,3505.730503187
2011-02-06,3384.32122102992
2011-02-07,3600.26481970807
2011-02-08,4054.40555996538
2011-02-09,4139.86118694343
2011-02-10,3799.94514763524
2011-02-11,3942.54506395511
2011-02-12,4086.95468596085
2011-02-13,4042.06970198174
2011-02-14,4345.57735894234
2011-02-15,4207.14300471582
2011-02-16,3504.99738476828
2011-02-17,3201.25229822059
2011-02-18,3541.86114248491
2011-02-19,3803.31809568422
2011-02-20,4081.20223720064
2011-02-21,4251.07525224386
2011-02-22,4298.43042540438
2011-02-23,3770.84484841664
2011-02-24,3577.77622576502
2011-02-25,3667.80454981932
2011-02-26,3631.61785240217
2011-02-27,3712.72254421216
2011-02-28,4139.42605422211
