"date","load"
2011-01-01,4937.67026069902
2011-01-02,5007.08838358891
2011-01-03,5057.05760686439
2011-01-04,4926.19014416529
2011-01-05,4783.16793314876
2011-01-06,4730.55553406095
2011-01-07,4731.28916307702
2011-01-08,4722.30958343383
2011-01-09,4671.60630253211
2011-01-10,4608.99038414573
2011-01-11,4562.16080973423
2011-01-12,4533.82766547111
2011-01-13,4540.87000545097
2011-01-14,4585.29221740876
2011-01-15,4601.53223799951
2011-01-16,4561.49848816765
2011-01-17,4536.43617935636
2011-01-18,4527.92724561864
2011-01-19,4527.79858080038
2011-01-20,4565.27787302478
2011-01-21,4650.1937793718
2011-01-22,4693.84544370435
2011-01-23,4670.79053001073
2011-01-24,4643.92643452392
2011-01-25,4615.93597701662
2011-01-26,4597.71764878683
2011-01-27,4636.51807523032
2011-01-28,4716.4568562691
2011-01-29,4751.00381779946
2011-01-30,4718.93163418863
2011-01-31,4681.50917636783
2011-02-01,4626.21439998403
2011-02-02,4583.38356104666
2011-02-03,4601.08069856525
2011-02-04,4652.10840210417
2011-02-05,4650.96563285415
2011-02-06,4591.64468730659
2011-02-07,4550.09920763898
2011-02-08,4495.69584218273
2011-02-09,4442.81782409976
2011-02-10,4438.60562917877
2011-02-11,4457.98398961199
2011-02-12,4404.50398002871
2011-02-13,4305.45892003446
2011-02-14,4224.62668412346
2011-02-15,4179.34489065572
2011-02-16,4154.12360140461
2011-02-17,4180.96544077294
2011-02-18,4199.5201816672
2011-02-19,4122.05138328629
2011-02-20,4007.1087121024
2011-02-21,3862.21547193259
2011-02-22,3806.11769629326
2011-02-23,3836.61618041496
2011-02-24,3908.68479975601
2011-02-25,3921.37901240771
2011-02-26,3871.43164746706
2011-02-27,3777.74717322819
2011-02-28,3615.52575036366
