"date","load"
2011-01-01,4241.16722209142
2011-01-02,3740.13193880554
2011-01-03,3428.16250465255
2011-01-04,3149.29277455833
2011-01-05,3360.264554422
2011-01-06,3764.0282045199
2011-01-07,3423.48361315035
2011-01-08,3266.29287508064
2011-01-09,3303.08432978595
2011-01-10,3289.17981019531
2011-01-11,3254.84377801822
2011-01-12,3543.10872560496
2011-01-13,4019.21322798975
2011-01-14,4273.74965750698
2011-01-15,4328.02398478518
2011-01-16,4213.55478226656
2011-01-17,4583.01929603194
2011-01-18,4599.87601565607
2011-01-19,4420.95482166581
2011-01-20,4399.94679154461
2011-01-21,4442.24655497189
2011-01-22,4546.64479047559
2011-01-23,4523.85129558515
2011-01-24,4696.1973565434
2011-01-25,4435.17552084539
2011-01-26,4206.38897990932
2011-01-27,3926.24988663575
2011-01-28,4454.39227067305
2011-01-29,4577.80430241044
2011-01-30,4137.65769418486
2011-01-31,4028.22813979301
2011-02-01,3887.59370198383
2011-02-02,4091.65909211966
2011-02-03,3813.98915508902
2011-02-04,3738.22381591191
2011-02-05,3403.02709524474
2011-02-06,3157.9497876711
2011-02-07,3463.67010456681
2011-02-08,3779.56618933549
2011-02-09,3949.65154832016
2011-02-10,3890.51408380151
2011-02-11,4171.84108923959
2011-02-12,4380.98850094315
2011-02-13,4422.40273729962
2011-02-14,4475.19329407816
2011-02-15,4392.39125312832
2011-02-16,3612.12236266938
2011-02-17,3245.51925655788
2011-02-18,3555.44061698307
2011-02-19,3809.73993847594
2011-02-20,4000.7611329204
2011-02-21,4377.26909854317
2011-02-22,4473.86733996943
2011-02-23,3832.96121620922
2011-02-24,3527.21507685077
2011-02-25,3492.12109959844
2011-02-26,3499.47520246331
2011-02-27,3631.82611950951
2011-02-28,4271.19868746212
