date,load
2011-01-01,4683.198544681665
2011-01-02,4537.58241303735
2011-01-03,4391.731401012516
2011-01-04,4260.830983399075
2011-01-05,4229.33303499298
2011-01-06,4295.080328191855
2011-01-07,4343.603220279339
2011-01-08,4331.52200382254
2011-01-09,4289.986309122995
2011-01-10,4183.52175306682
2011-01-11,4167.85758341892
2011-01-12,4253.73072315974
2011-01-13,4369.880352068235
2011-01-14,4483.652306438549
2011-01-15,4545.0611593248395
2011-01-16,4484.19472780071
2011-01-17,4432.71070560002
2011-01-18,4445.456259162475
2011-01-19,4430.00077856012
2011-01-20,4398.583883821475
2011-01-21,4392.93243373396
2011-01-22,4416.399417550036
2011-01-23,4495.50288431634
2011-01-24,4524.81317718894
2011-01-25,4435.85924445435
2011-01-26,4331.92724272967
2011-01-27,4298.932440730535
2011-01-28,4474.742282420924
2011-01-29,4562.73977370113
2011-01-30,4534.6498899735
2011-01-31,4437.410967444201
2011-02-01,4386.238779690835
2011-02-02,4381.788708283855
2011-02-03,4262.807817388055
2011-02-04,4215.9358323408
2011-02-05,4119.678145549995
2011-02-06,4071.18551768599
2011-02-07,4124.3609625116405
2011-02-08,4184.843742554485
2011-02-09,4150.20477439555
2011-02-10,4153.44218538357
2011-02-11,4277.5170003674
2011-02-12,4332.435480844845
2011-02-13,4288.51096999814
2011-02-14,4207.20161566976
2011-02-15,4116.545229007755
2011-02-16,3891.5474815819853
2011-02-17,3786.60217098551
2011-02-18,3822.479624894935
2011-02-19,3896.39786237196
2011-02-20,3915.11287145412
2011-02-21,3901.227430797985
2011-02-22,3842.91094604726
2011-02-23,3698.98503815915
2011-02-24,3616.572816900605
2011-02-25,3597.610728998875
2011-02-26,3670.314785755135
2011-02-27,3669.496699933895
2011-02-28,3710.7534080915348
