"date","load"
2011-01-01,4386.70242207771
2011-01-02,4093.85117726608
2011-01-03,3810.27779652057
2011-01-04,3478.11179995634
2011-01-05,3687.13078096578
2011-01-06,4041.69860774937
2011-01-07,3939.73229441729
2011-01-08,3738.67726056047
2011-01-09,3688.76039936964
2011-01-10,3733.31981530441
2011-01-11,3578.03096952364
2011-01-12,3771.75000061089
2011-01-13,4003.82795653525
2011-01-14,4333.8667813238
2011-01-15,4473.2731937622
2011-01-16,4415.05794646679
2011-01-17,4461.31349505877
2011-01-18,4496.40886485299
2011-01-19,4386.8586953408
2011-01-20,4411.07006916483
2011-01-21,4447.39745420545
2011-01-22,4474.23561144368
2011-01-23,4441.89545707325
2011-01-24,4522.31305717493
2011-01-25,4459.61335510486
2011-01-26,4167.02100754046
2011-01-27,3947.02406966068
2011-01-28,4401.35664029631
2011-01-29,4597.57320555226
2011-01-30,4325.19388729541
2011-01-31,4304.87724341996
2011-02-01,4278.64127262384
2011-02-02,4352.45506248302
2011-02-03,3908.82187837629
2011-02-04,3864.30060175031
2011-02-05,3515.49796367273
2011-02-06,3389.8556952325
2011-02-07,3635.38124995712
2011-02-08,3973.18434455724
2011-02-09,3986.29298999805
2011-02-10,3901.4946550877
2011-02-11,4182.24547827048
2011-02-12,4175.24696845162
2011-02-13,4041.23737865555
2011-02-14,4143.52403960497
2011-02-15,4160.55082433384
2011-02-16,3547.79071881709
2011-02-17,3217.44079795511
2011-02-18,3482.4741985913
2011-02-19,3541.12909328071
2011-02-20,3667.74797936992
2011-02-21,4062.01375450492
2011-02-22,4094.97882033822
2011-02-23,3598.22768596138
2011-02-24,3369.86567916105
2011-02-25,3384.24515739594
2011-02-26,3487.45481433093
2011-02-27,3454.77574137822
2011-02-28,3981.61974125854
