"date","load"
2011-01-01,4939.36673532105
2011-01-02,5037.64144973619
2011-01-03,5185.44904636858
2011-01-04,5152.30241046503
2011-01-05,5023.33244556333
2011-01-06,4947.91695405646
2011-01-07,4912.28116721399
2011-01-08,4860.46517922122
2011-01-09,4798.58153754162
2011-01-10,4762.08383867055
2011-01-11,4737.21743965991
2011-01-12,4717.10839141374
2011-01-13,4735.70577683414
2011-01-14,4763.32314146842
2011-01-15,4739.47784066678
2011-01-16,4688.69105568435
2011-01-17,4691.0225004167
2011-01-18,4696.48278411785
2011-01-19,4704.33831639963
2011-01-20,4754.30498489046
2011-01-21,4801.10377314933
2011-01-22,4795.79745307567
2011-01-23,4780.01429133673
2011-01-24,4810.38333072141
2011-01-25,4810.82785039346
2011-01-26,4786.98272641458
2011-01-27,4807.95234296707
2011-01-28,4826.63432187368
2011-01-29,4811.15019834074
2011-01-30,4786.61916484524
2011-01-31,4803.10615451556
2011-02-01,4773.30085580537
2011-02-02,4703.7554369478
2011-02-03,4711.44472862145
2011-02-04,4736.74935739636
2011-02-05,4706.64631554187
2011-02-06,4631.99732309459
2011-02-07,4612.48348299952
2011-02-08,4550.018891666
2011-02-09,4461.63331745321
2011-02-10,4485.09579034014
2011-02-11,4543.55158531907
2011-02-12,4484.05916765562
2011-02-13,4374.49913266303
2011-02-14,4285.41490206873
2011-02-15,4193.19181070997
2011-02-16,4145.09549977433
2011-02-17,4209.6779195854
2011-02-18,4267.04401301123
2011-02-19,4179.16592066897
2011-02-20,4061.77547548264
2011-02-21,3899.79925480175
2011-02-22,3798.20448736652
2011-02-23,3821.23467445769
2011-02-24,3916.13952497569
2011-02-25,3908.31312708622
2011-02-26,3819.06768863703
2011-02-27,3749.36257514856
2011-02-28,3613.1026714109
