"date","load"
2011-01-01,4422.91246826343
2011-01-02,4055.02743066983
2011-01-03,3725.1056612811
2011-01-04,3596.60086253117
2011-01-05,3696.38432081524
2011-01-06,3906.42403253991
2011-01-07,3993.87229363012
2011-01-08,3959.75602497824
2011-01-09,3901.65324009184
2011-01-10,3733.93341270687
2011-01-11,3758.68143303163
2011-01-12,3972.87272017838
2011-01-13,4198.62088259867
2011-01-14,4362.53770876141
2011-01-15,4471.74034293795
2011-01-16,4372.92014068365
2011-01-17,4286.54405103175
2011-01-18,4330.91714314289
2011-01-19,4322.06518393874
2011-01-20,4232.82900893803
2011-01-21,4136.03453642658
2011-01-22,4156.94609527235
2011-01-23,4334.47819365582
2011-01-24,4398.92000497722
2011-01-25,4254.37751055501
2011-01-26,4096.12876708543
2011-01-27,3996.60328166384
2011-01-28,4268.19688030348
2011-01-29,4430.97451658464
2011-01-30,4405.83690989185
2011-01-31,4234.90882321168
2011-02-01,4188.75192561869
2011-02-02,4247.56155244522
2011-02-03,3991.95143092485
2011-02-04,3829.33673893635
2011-02-05,3645.18612916905
2011-02-06,3601.14345016154
2011-02-07,3757.9747375557
2011-02-08,3959.76381539717
2011-02-09,3968.90510529457
2011-02-10,3961.86556510341
2011-02-11,4145.6908142734
2011-02-12,4280.36954273439
2011-02-13,4292.7380817375
2011-02-14,4239.81369185381
2011-02-15,4139.70658085097
2011-02-16,3715.28929435773
2011-02-17,3460.52293527212
2011-02-18,3507.24264067689
2011-02-19,3724.80344116603
2011-02-20,3873.2742025013
2011-02-21,4018.58467800796
2011-02-22,3995.40095056594
2011-02-23,3676.42995309551
2011-02-24,3446.95877781365
2011-02-25,3412.40951462818
2011-02-26,3598.50033706461
2011-02-27,3652.46973497436
2011-02-28,3871.92494470139
