"date","load"
2011-01-01,4426.77168788388
2011-01-02,3955.55445073784
2011-01-03,3535.98624530409
2011-01-04,3345.77771429904
2011-01-05,3490.83247461687
2011-01-06,3736.05790232014
2011-01-07,3800.92029259036
2011-01-08,3669.73691533623
2011-01-09,3431.53083038387
2011-01-10,3288.11803847244
2011-01-11,3388.18278849067
2011-01-12,3699.03593739235
2011-01-13,3994.96920141542
2011-01-14,4185.14285464632
2011-01-15,4299.01979761881
2011-01-16,4125.68583586374
2011-01-17,4090.83656389094
2011-01-18,4277.76316618554
2011-01-19,4371.3084576448
2011-01-20,4511.75280493342
2011-01-21,4590.29244068875
2011-01-22,4545.67574429973
2011-01-23,4785.45973114496
2011-01-24,4892.44584523396
2011-01-25,4663.51044072751
2011-01-26,4387.5793672699
2011-01-27,4175.61877540246
2011-01-28,4471.76179373937
2011-01-29,4556.82481139952
2011-01-30,4339.68270646016
2011-01-31,3987.3756380735
2011-02-01,3979.96460918367
2011-02-02,4296.99952920211
2011-02-03,4031.62904090621
2011-02-04,3682.89299207808
2011-02-05,3378.30047027423
2011-02-06,3287.58605901683
2011-02-07,3440.59787866567
2011-02-08,3672.18840773493
2011-02-09,3624.79756817483
2011-02-10,3562.84706913156
2011-02-11,3643.9700982345
2011-02-12,3785.80196249342
2011-02-13,4019.74577590523
2011-02-14,4204.86416968584
2011-02-15,4122.60786682655
2011-02-16,3615.49184198746
2011-02-17,3375.44469971495
2011-02-18,3573.11493079099
2011-02-19,3867.97736612781
2011-02-20,4091.21400369107
2011-02-21,4269.69672705755
2011-02-22,4196.77754359423
2011-02-23,3790.18051950992
2011-02-24,3619.32424746773
2011-02-25,3622.85717293015
2011-02-26,3798.4210450092
2011-02-27,3880.68202026617
2011-02-28,4118.22229790925
