"date","load"
2011-01-01,5026.7584424183
2011-01-02,5205.64140352005
2011-01-03,5383.05975546664
2011-01-04,5212.11057876447
2011-01-05,4943.0949843691
2011-01-06,5010.07059443577
2011-01-07,5149.92210424421
2011-01-08,5162.35034046045
2011-01-09,4963.84019300689
2011-01-10,4905.59286786844
2011-01-11,4843.90334826278
2011-01-12,4704.17188436285
2011-01-13,4768.70375846583
2011-01-14,4899.76912064879
2011-01-15,4922.62927725552
2011-01-16,4773.69907839842
2011-01-17,4639.05170272326
2011-01-18,4539.1795317159
2011-01-19,4470.30486357685
2011-01-20,4558.93490873266
2011-01-21,4730.0736007026
2011-01-22,4832.31932595254
2011-01-23,4693.85543524237
2011-01-24,4618.20460564143
2011-01-25,4608.05472655246
2011-01-26,4585.44539241253
2011-01-27,4714.56357496883
2011-01-28,4847.71056132161
2011-01-29,4820.82657544167
2011-01-30,4503.59349559343
2011-01-31,4394.79825198395
2011-02-01,4310.40401367528
2011-02-02,4254.62066821803
2011-02-03,4486.02929314511
2011-02-04,4562.99057721823
2011-02-05,4536.35633027735
2011-02-06,4457.62385819794
2011-02-07,4334.3250560511
2011-02-08,4164.78310960955
2011-02-09,4121.13154545745
2011-02-10,4334.34054367637
2011-02-11,4353.9110444941
2011-02-12,4289.86061429938
2011-02-13,4222.9170307097
2011-02-14,4162.9996127732
2011-02-15,4006.05946605406
2011-02-16,3927.98238893383
2011-02-17,4126.40843168679
2011-02-18,4152.166575622
2011-02-19,4178.95046790067
2011-02-20,4214.09284890258
2011-02-21,4088.41123105073
2011-02-22,3828.02361856763
2011-02-23,3707.00464486112
2011-02-24,3808.10480658683
2011-02-25,3875.82133880729
2011-02-26,3891.13623261341
2011-02-27,3984.92717108697
2011-02-28,3888.73162539909
