"date","load"
2011-01-01,4960.46674953072
2011-01-02,5016.97045794774
2011-01-03,5114.37729561527
2011-01-04,5033.61590145564
2011-01-05,4868.80523991368
2011-01-06,4797.52622314949
2011-01-07,4819.20664617061
2011-01-08,4854.96491208924
2011-01-09,4860.75074177338
2011-01-10,4821.72123781035
2011-01-11,4750.90934529982
2011-01-12,4680.963137076
2011-01-13,4690.9236860562
2011-01-14,4764.7706177291
2011-01-15,4823.72673733682
2011-01-16,4832.1858733061
2011-01-17,4811.55237860223
2011-01-18,4777.410710845
2011-01-19,4736.93451211375
2011-01-20,4762.16429713466
2011-01-21,4835.57227386287
2011-01-22,4889.63760599984
2011-01-23,4911.65966503622
2011-01-24,4896.84616896158
2011-01-25,4853.02609165726
2011-01-26,4781.56989332144
2011-01-27,4787.95964517137
2011-01-28,4846.54105336442
2011-01-29,4891.13929232812
2011-01-30,4899.97484329918
2011-01-31,4872.21715263803
2011-02-01,4800.90538416442
2011-02-02,4693.99844895325
2011-02-03,4678.73468237722
2011-02-04,4737.65787786641
2011-02-05,4765.2219302184
2011-02-06,4722.81184554528
2011-02-07,4681.20076629121
2011-02-08,4603.99611443056
2011-02-09,4492.2237870025
2011-02-10,4456.69350005663
2011-02-11,4517.87998541791
2011-02-12,4509.27970313173
2011-02-13,4425.7435399616
2011-02-14,4322.11447902855
2011-02-15,4242.97422882794
2011-02-16,4166.55501061456
2011-02-17,4151.94443714612
2011-02-18,4191.01976562418
2011-02-19,4153.49135198929
2011-02-20,4010.04449457991
2011-02-21,3797.21088848102
2011-02-22,3691.42026302935
2011-02-23,3698.89202361552
2011-02-24,3789.26679944878
2011-02-25,3822.21844021424
2011-02-26,3802.40858964429
2011-02-27,3710.84792784822
2011-02-28,3498.98580918596
