"date","load"
2011-01-01,4345.42231689968
2011-01-02,4089.21206972814
2011-01-03,4066.79027368279
2011-01-04,3926.91081942623
2011-01-05,4136.98793923059
2011-01-06,4200.86138044992
2011-01-07,4288.79875128454
2011-01-08,4244.15214204278
2011-01-09,4054.90940962697
2011-01-10,4034.21264893081
2011-01-11,3934.16550863078
2011-01-12,3975.6499447821
2011-01-13,3903.56557076776
2011-01-14,4132.33244243348
2011-01-15,3999.13037194875
2011-01-16,3681.55672185141
2011-01-17,4137.61892264303
2011-01-18,4027.6306336555
2011-01-19,3945.51691569529
2011-01-20,3702.26014624812
2011-01-21,3974.3583497518
2011-01-22,3818.89338969336
2011-01-23,3798.15018206835
2011-01-24,3933.83115232239
2011-01-25,3863.81679005182
2011-01-26,3767.211584486
2011-01-27,3669.41552958291
2011-01-28,4003.00160447916
2011-01-29,3971.32726284129
2011-01-30,3893.4890154257
2011-01-31,4215.1134978131
2011-02-01,4154.54572381133
2011-02-02,4042.53540514957
2011-02-03,3831.81275012974
2011-02-04,4080.54043044593
2011-02-05,3799.98521344901
2011-02-06,3721.29557318063
2011-02-07,3948.10708868697
2011-02-08,3916.1809038833
2011-02-09,3846.8497222333
2011-02-10,3812.34896200399
2011-02-11,3880.03402756909
2011-02-12,3931.99642894787
2011-02-13,3887.38499704915
2011-02-14,4000.83949745202
2011-02-15,3936.20642658037
2011-02-16,3706.00750146468
2011-02-17,3545.51087818068
2011-02-18,3729.51739058742
2011-02-19,3710.41729667638
2011-02-20,3701.62413782947
2011-02-21,4008.82638071743
2011-02-22,3909.20205693573
2011-02-23,3652.50762374293
2011-02-24,3487.61560588952
2011-02-25,3653.26589309355
2011-02-26,3532.54949043158
2011-02-27,3550.17055544837
2011-02-28,3772.32399854515
