"date","load"
2011-01-01,4411.61004512994
2011-01-02,4155.34202557466
2011-01-03,3913.55113749351
2011-01-04,3709.68921792104
2011-01-05,3992.22695140526
2011-01-06,4235.00458485782
2011-01-07,4235.20661171252
2011-01-08,4140.54125986017
2011-01-09,4013.92222647567
2011-01-10,3904.424485243
2011-01-11,3813.11776425481
2011-01-12,3877.98053969885
2011-01-13,3981.97398648727
2011-01-14,4243.30274650647
2011-01-15,4224.96251623893
2011-01-16,4006.43751568978
2011-01-17,4154.87509888979
2011-01-18,4113.02221537821
2011-01-19,3970.17367495245
2011-01-20,3840.07672707352
2011-01-21,4035.15671886716
2011-01-22,4029.65703170006
2011-01-23,4001.94021767374
2011-01-24,4058.69694065439
2011-01-25,4127.6282814329
2011-01-26,3881.6741682466
2011-01-27,3797.05311477959
2011-01-28,4095.84167104551
2011-01-29,4083.74955951156
2011-01-30,3984.31919031349
2011-01-31,4211.09544805668
2011-02-01,4236.24009902714
2011-02-02,4149.17008308834
2011-02-03,3885.86929859679
2011-02-04,4008.91768741482
2011-02-05,3848.51525069874
2011-02-06,3770.85897514522
2011-02-07,4038.29801967413
2011-02-08,4085.92242874308
2011-02-09,3996.46248218222
2011-02-10,3878.97042117416
2011-02-11,4058.90829951617
2011-02-12,4020.42061590792
2011-02-13,4028.56984152927
2011-02-14,4264.2924365663
2011-02-15,4361.01405767644
2011-02-16,3837.13933860521
2011-02-17,3586.80113833705
2011-02-18,3730.2163134243
2011-02-19,3723.14060211002
2011-02-20,3704.66862394013
2011-02-21,4044.14763734392
2011-02-22,4091.7894149825
2011-02-23,3601.52962411634
2011-02-24,3402.37376578445
2011-02-25,3416.58456636001
2011-02-26,3483.2245942715
2011-02-27,3559.39308641981
2011-02-28,3903.18188147826
