"date","load"
2011-01-01,5105.74758153925
2011-01-02,5059.58252332461
2011-01-03,5117.9581778421
2011-01-04,5214.69044122614
2011-01-05,5169.88676686546
2011-01-06,5129.28913323746
2011-01-07,5038.23010703704
2011-01-08,5036.82365004208
2011-01-09,4964.20866924069
2011-01-10,4943.08454266227
2011-01-11,5056.80827075949
2011-01-12,5035.09069485868
2011-01-13,5060.49818307615
2011-01-14,5036.27934555508
2011-01-15,5015.7687835026
2011-01-16,4942.9116736606
2011-01-17,4925.81030229671
2011-01-18,4999.13054608814
2011-01-19,4950.1474272464
2011-01-20,5015.07480770618
2011-01-21,5031.74886924201
2011-01-22,4995.52322616475
2011-01-23,4927.54218118472
2011-01-24,4894.85068283882
2011-01-25,4907.88562474725
2011-01-26,4823.20887088178
2011-01-27,4921.71300097081
2011-01-28,4967.79394643863
2011-01-29,4906.60903574325
2011-01-30,4844.65064774128
2011-01-31,4782.81836317251
2011-02-01,4748.09372647279
2011-02-02,4629.32161192753
2011-02-03,4746.51434478462
2011-02-04,4817.8598565639
2011-02-05,4733.23037415956
2011-02-06,4649.30149044628
2011-02-07,4544.12024201452
2011-02-08,4472.06932266887
2011-02-09,4350.66837196027
2011-02-10,4464.06726974996
2011-02-11,4572.78655247812
2011-02-12,4490.06650031282
2011-02-13,4381.67215489178
2011-02-14,4217.21551276862
2011-02-15,4108.83343740035
2011-02-16,4045.07623931131
2011-02-17,4132.60262248735
2011-02-18,4225.06952651726
2011-02-19,4204.50971012846
2011-02-20,4156.47339494556
2011-02-21,3894.26813987477
2011-02-22,3741.82820423768
2011-02-23,3765.44252674527
2011-02-24,3836.75045854074
2011-02-25,3845.81575668357
2011-02-26,3860.5611506804
2011-02-27,3873.24420585332
2011-02-28,3623.854410346
